SNID: 2017cbv
SURVEY: UVEXT
SNTYPE: 1
IAUC: 2017cbv
RA:   218.143420 deg
DECL:   -44.134090 deg 
RA_HOST:   218.169750
DEC_HOST:   -44.174420
FILTERS: ugriBomn
REDSHIFT_HELIO: 0.004113 +- 0.00015 
REDSHIFT_CMB: 0.0047809 +- 0.00015 
VPEC: 440.8658 +- 250.0
MWEBV: 0.1453  MW E(B-V)
SEARCH_PEAKMJD: 57826.1
NOBS: 360
NVAR: 7
VARLIST: MJD FILTER FIELD FLUXCAL FLUXCALERR MAG MAGERR
SPEC: 2712.266 2713.810 6.423590E-15 1.504774E-16 1
SPEC: 2713.817 2715.360 6.562371E-15 1.526969E-16 1
SPEC: 2715.367 2716.911 6.752813E-15 1.539405E-16 1
SPEC: 2716.917 2718.461 6.982204E-15 1.569641E-16 1
SPEC: 2718.468 2720.011 6.897497E-15 1.588097E-16 1
SPEC: 2720.018 2721.562 7.137395E-15 1.582064E-16 1
SPEC: 2721.568 2723.112 7.431034E-15 1.619051E-16 1
SPEC: 2723.119 2724.662 7.892055E-15 1.703046E-16 1
SPEC: 2724.669 2726.213 7.779579E-15 1.684866E-16 1
SPEC: 2726.219 2727.763 8.077158E-15 1.703068E-16 1
SPEC: 2727.770 2729.314 7.916205E-15 1.672368E-16 1
SPEC: 2729.320 2730.864 8.490580E-15 1.743363E-16 1
SPEC: 2730.871 2732.414 8.216442E-15 1.705050E-16 1
SPEC: 2732.421 2733.965 8.568344E-15 1.742349E-16 1
SPEC: 2733.972 2735.515 8.920214E-15 1.797706E-16 1
SPEC: 2735.522 2737.066 8.851172E-15 1.778584E-16 1
SPEC: 2737.072 2738.616 8.671046E-15 1.767431E-16 1
SPEC: 2738.623 2740.167 9.127277E-15 1.806817E-16 1
SPEC: 2740.173 2741.717 9.022264E-15 1.799531E-16 1
SPEC: 2741.724 2743.267 8.965598E-15 1.797384E-16 1
SPEC: 2743.274 2744.818 9.422445E-15 1.829366E-16 1
SPEC: 2744.825 2746.368 9.391827E-15 1.847214E-16 1
SPEC: 2746.375 2747.919 9.655599E-15 1.861645E-16 1
SPEC: 2747.926 2749.469 9.501822E-15 1.870905E-16 1
SPEC: 2749.476 2751.020 9.437661E-15 1.849269E-16 1
SPEC: 2751.027 2752.571 1.009226E-14 1.909375E-16 1
SPEC: 2752.577 2754.121 9.797720E-15 1.878844E-16 1
SPEC: 2754.128 2755.672 9.787239E-15 1.897252E-16 1
SPEC: 2755.678 2757.222 9.879714E-15 1.873281E-16 1
SPEC: 2757.229 2758.773 9.943301E-15 1.903849E-16 1
SPEC: 2758.780 2760.323 1.017923E-14 1.942480E-16 1
SPEC: 2760.330 2761.874 1.030517E-14 1.935841E-16 1
SPEC: 2761.881 2763.424 1.026256E-14 1.946742E-16 1
SPEC: 2763.431 2764.975 9.855605E-15 1.876009E-16 1
SPEC: 2764.982 2766.526 9.762941E-15 1.903318E-16 1
SPEC: 2766.533 2768.076 1.016304E-14 1.944949E-16 1
SPEC: 2768.083 2769.627 1.015981E-14 1.903530E-16 1
SPEC: 2769.634 2771.178 1.030590E-14 1.992763E-16 1
SPEC: 2771.185 2772.728 1.028402E-14 1.911863E-16 1
SPEC: 2772.735 2774.279 1.034136E-14 1.957903E-16 1
SPEC: 2774.286 2775.830 1.043505E-14 1.977937E-16 1
SPEC: 2775.837 2777.380 1.062823E-14 1.966542E-16 1
SPEC: 2777.387 2778.931 1.058993E-14 1.978137E-16 1
SPEC: 2778.938 2780.482 1.065232E-14 1.988811E-16 1
SPEC: 2780.489 2782.032 1.120359E-14 2.014264E-16 1
SPEC: 2782.039 2783.583 1.093424E-14 2.034058E-16 1
SPEC: 2783.590 2785.134 1.113521E-14 2.020835E-16 1
SPEC: 2785.141 2786.684 1.119450E-14 2.061503E-16 1
SPEC: 2786.692 2788.235 1.127592E-14 2.041862E-16 1
SPEC: 2788.242 2789.786 1.159447E-14 2.108821E-16 1
SPEC: 2789.793 2791.337 1.118610E-14 2.039675E-16 1
SPEC: 2791.344 2792.887 1.149475E-14 2.095724E-16 1
SPEC: 2792.895 2794.438 1.082187E-14 2.028030E-16 1
SPEC: 2794.445 2795.989 9.860845E-15 1.924650E-16 1
SPEC: 2795.996 2797.540 6.582153E-15 1.597495E-16 1
SPEC: 2797.547 2799.091 5.946099E-15 1.518164E-16 1
SPEC: 2799.098 2800.641 8.391732E-15 1.763965E-16 1
SPEC: 2800.649 2802.192 9.953808E-15 1.968973E-16 1
SPEC: 2802.199 2803.743 8.736294E-15 1.853702E-16 1
SPEC: 2803.750 2805.294 5.904499E-15 1.504092E-16 1
SPEC: 2805.301 2806.845 7.027783E-15 1.646929E-16 1
SPEC: 2806.852 2808.396 7.269899E-15 1.675922E-16 1
SPEC: 2808.403 2809.947 7.099827E-15 1.656370E-16 1
SPEC: 2809.954 2811.497 1.010736E-14 1.982185E-16 1
SPEC: 2811.505 2813.048 1.204707E-14 2.141098E-16 1
SPEC: 2813.055 2814.599 1.105558E-14 2.059412E-16 1
SPEC: 2814.606 2816.150 8.641355E-15 1.814452E-16 1
SPEC: 2816.157 2817.701 9.611584E-15 1.922299E-16 1
SPEC: 2817.708 2819.252 1.219534E-14 2.184860E-16 1
SPEC: 2819.259 2820.803 1.345935E-14 2.262704E-16 1
SPEC: 2820.810 2822.354 1.434758E-14 2.360392E-16 1
SPEC: 2822.361 2823.905 1.450544E-14 2.388014E-16 1
SPEC: 2823.912 2825.456 1.485706E-14 2.417375E-16 1
SPEC: 2825.463 2827.007 1.520129E-14 2.434664E-16 1
SPEC: 2827.014 2828.558 1.599637E-14 2.493389E-16 1
SPEC: 2828.565 2830.109 1.603280E-14 2.516459E-16 1
SPEC: 2830.116 2831.660 1.665462E-14 2.543320E-16 1
SPEC: 2831.667 2833.211 1.664205E-14 2.567158E-16 1
SPEC: 2833.218 2834.762 1.731074E-14 2.597959E-16 1
SPEC: 2834.769 2836.313 1.793793E-14 2.663593E-16 1
SPEC: 2836.320 2837.864 1.815177E-14 2.683786E-16 1
SPEC: 2837.871 2839.415 1.850590E-14 2.663505E-16 1
SPEC: 2839.422 2840.966 1.808233E-14 2.709569E-16 1
SPEC: 2840.973 2842.517 1.899373E-14 2.728685E-16 1
SPEC: 2842.524 2844.068 1.952068E-14 2.775659E-16 1
SPEC: 2844.075 2845.619 1.987548E-14 2.825093E-16 1
SPEC: 2845.626 2847.170 2.069014E-14 2.858716E-16 1
SPEC: 2847.177 2848.721 2.088387E-14 2.943885E-16 1
SPEC: 2848.729 2850.272 2.113561E-14 2.939364E-16 1
SPEC: 2850.280 2851.823 2.130444E-14 2.888525E-16 1
SPEC: 2851.831 2853.374 1.992715E-14 2.876469E-16 1
SPEC: 2853.382 2854.926 1.830730E-14 2.699110E-16 1
SPEC: 2854.933 2856.477 2.072025E-14 2.901949E-16 1
SPEC: 2856.484 2858.028 2.263417E-14 3.071456E-16 1
SPEC: 2858.035 2859.579 2.360388E-14 3.090102E-16 1
SPEC: 2859.587 2861.130 2.536229E-14 3.280418E-16 1
SPEC: 2861.138 2862.681 2.513645E-14 3.185243E-16 1
SPEC: 2862.689 2864.233 2.548160E-14 3.228165E-16 1
SPEC: 2864.240 2865.784 2.529404E-14 3.228322E-16 1
SPEC: 2865.791 2867.335 2.614589E-14 3.299746E-16 1
SPEC: 2867.343 2868.886 2.800230E-14 3.396636E-16 1
SPEC: 2868.894 2870.437 2.845894E-14 3.427837E-16 1
SPEC: 2870.445 2871.989 2.883752E-14 3.545672E-16 1
SPEC: 2871.996 2873.540 2.936102E-14 3.531824E-16 1
SPEC: 2873.547 2875.091 3.087381E-14 3.640180E-16 1
SPEC: 2875.099 2876.642 3.014273E-14 3.554983E-16 1
SPEC: 2876.650 2878.194 3.149009E-14 3.628296E-16 1
SPEC: 2878.201 2879.745 3.123511E-14 3.650316E-16 1
SPEC: 2879.753 2881.296 3.206193E-14 3.669652E-16 1
SPEC: 2881.304 2882.848 3.323320E-14 3.842735E-16 1
SPEC: 2882.855 2884.399 3.277815E-14 3.723892E-16 1
SPEC: 2884.406 2885.950 3.346924E-14 3.827945E-16 1
SPEC: 2885.958 2887.501 3.433001E-14 3.845582E-16 1
SPEC: 2887.509 2889.053 3.562805E-14 3.931085E-16 1
SPEC: 2889.060 2890.604 3.575602E-14 3.959641E-16 1
SPEC: 2890.612 2892.155 3.600449E-14 3.961348E-16 1
SPEC: 2892.163 2893.707 3.685000E-14 4.022131E-16 1
SPEC: 2893.715 2895.258 3.693321E-14 4.051765E-16 1
SPEC: 2895.266 2896.810 3.781372E-14 4.125005E-16 1
SPEC: 2896.817 2898.361 3.820287E-14 4.112863E-16 1
SPEC: 2898.369 2899.912 3.957560E-14 4.204161E-16 1
SPEC: 2899.920 2901.464 4.008661E-14 4.284273E-16 1
SPEC: 2901.472 2903.015 4.001926E-14 4.239185E-16 1
SPEC: 2903.023 2904.567 4.098956E-14 4.378134E-16 1
SPEC: 2904.574 2906.118 4.122279E-14 4.253296E-16 1
SPEC: 2906.126 2907.669 4.150987E-14 4.341194E-16 1
SPEC: 2907.677 2909.221 4.281769E-14 4.453385E-16 1
SPEC: 2909.229 2910.772 4.263317E-14 4.382779E-16 1
SPEC: 2910.780 2912.324 4.353477E-14 4.479720E-16 1
SPEC: 2912.332 2913.875 4.407973E-14 4.538543E-16 1
SPEC: 2913.883 2915.427 4.510769E-14 4.551627E-16 1
SPEC: 2915.435 2916.978 4.493164E-14 4.583067E-16 1
SPEC: 2916.986 2918.530 4.475776E-14 4.602837E-16 1
SPEC: 2918.538 2920.081 4.484869E-14 4.540853E-16 1
SPEC: 2920.089 2921.633 4.583365E-14 4.654307E-16 1
SPEC: 2921.641 2923.184 4.496679E-14 4.643006E-16 1
SPEC: 2923.192 2924.736 4.485735E-14 4.603871E-16 1
SPEC: 2924.744 2926.288 4.469502E-14 4.648411E-16 1
SPEC: 2926.295 2927.839 4.381404E-14 4.544815E-16 1
SPEC: 2927.847 2929.391 4.486854E-14 4.656264E-16 1
SPEC: 2929.399 2930.942 4.256362E-14 4.544464E-16 1
SPEC: 2930.950 2932.494 4.396690E-14 4.598537E-16 1
SPEC: 2932.502 2934.045 4.298214E-14 4.598472E-16 1
SPEC: 2934.053 2935.597 4.272823E-14 4.551184E-16 1
SPEC: 2935.605 2937.149 4.283596E-14 4.550760E-16 1
SPEC: 2937.157 2938.700 4.331733E-14 4.633243E-16 1
SPEC: 2938.708 2940.252 4.247112E-14 4.549958E-16 1
SPEC: 2940.260 2941.804 4.278942E-14 4.597882E-16 1
SPEC: 2941.811 2943.355 4.222288E-14 4.567425E-16 1
SPEC: 2943.363 2944.907 4.259596E-14 4.627642E-16 1
SPEC: 2944.915 2946.458 4.142086E-14 4.566237E-16 1
SPEC: 2946.467 2948.010 4.228711E-14 4.659459E-16 1
SPEC: 2948.018 2949.562 4.118673E-14 4.601511E-16 1
SPEC: 2949.570 2951.114 4.086479E-14 4.533696E-16 1
SPEC: 2951.122 2952.665 4.003727E-14 4.514499E-16 1
SPEC: 2952.673 2954.217 4.021525E-14 4.518380E-16 1
SPEC: 2954.225 2955.769 4.031789E-14 4.567878E-16 1
SPEC: 2955.777 2957.320 3.965734E-14 4.511162E-16 1
SPEC: 2957.329 2958.872 4.009594E-14 4.632743E-16 1
SPEC: 2958.880 2960.424 3.943849E-14 4.519821E-16 1
SPEC: 2960.432 2961.976 4.050789E-14 4.698657E-16 1
SPEC: 2961.984 2963.527 3.971337E-14 4.567710E-16 1
SPEC: 2963.536 2965.079 3.989216E-14 4.588845E-16 1
SPEC: 2965.087 2966.631 3.858021E-14 4.629515E-16 1
SPEC: 2966.639 2968.183 4.012133E-14 4.518372E-16 1
SPEC: 2968.191 2969.735 4.029193E-14 4.760766E-16 1
SPEC: 2969.743 2971.286 3.902314E-14 4.575716E-16 1
SPEC: 2971.295 2972.838 3.923879E-14 4.669404E-16 1
SPEC: 2972.846 2974.390 4.085304E-14 4.745805E-16 1
SPEC: 2974.398 2975.942 3.975746E-14 4.585880E-16 1
SPEC: 2975.950 2977.494 3.891822E-14 4.669933E-16 1
SPEC: 2977.502 2979.046 3.922998E-14 4.675337E-16 1
SPEC: 2979.054 2980.598 4.114443E-14 4.728562E-16 1
SPEC: 2980.606 2982.149 3.864206E-14 4.696929E-16 1
SPEC: 2982.158 2983.701 3.762378E-14 4.581126E-16 1
SPEC: 2983.710 2985.253 4.023038E-14 4.808489E-16 1
SPEC: 2985.261 2986.805 3.971292E-14 4.803379E-16 1
SPEC: 2986.813 2988.357 4.034890E-14 4.845604E-16 1
SPEC: 2988.365 2989.909 3.955482E-14 4.811854E-16 1
SPEC: 2989.917 2991.461 3.996554E-14 4.824410E-16 1
SPEC: 2991.469 2993.013 4.125574E-14 4.911735E-16 1
SPEC: 2993.021 2994.565 3.959126E-14 4.782176E-16 1
SPEC: 2994.573 2996.117 4.012754E-14 4.843096E-16 1
SPEC: 2996.125 2997.669 4.091469E-14 4.976343E-16 1
SPEC: 2997.677 2999.221 3.990351E-14 4.830598E-16 1
SPEC: 2999.229 3000.773 4.044297E-14 4.977364E-16 1
SPEC: 3000.781 3002.325 4.128900E-14 4.958559E-16 1
SPEC: 3002.333 3003.877 4.010809E-14 4.953680E-16 1
SPEC: 3003.885 3005.429 4.163881E-14 5.085827E-16 1
SPEC: 3005.437 3006.981 4.080775E-14 4.996387E-16 1
SPEC: 3006.989 3008.533 4.101185E-14 5.093465E-16 1
SPEC: 3008.541 3010.085 4.051420E-14 5.038718E-16 1
SPEC: 3010.093 3011.637 4.090456E-14 5.037987E-16 1
SPEC: 3011.645 3013.189 4.016434E-14 5.004647E-16 1
SPEC: 3013.197 3014.741 3.802709E-14 4.930193E-16 1
SPEC: 3014.749 3016.293 3.980302E-14 5.042719E-16 1
SPEC: 3016.301 3017.845 4.014667E-14 5.166671E-16 1
SPEC: 3017.854 3019.397 3.984234E-14 5.062450E-16 1
SPEC: 3019.406 3020.949 3.998430E-14 5.086387E-16 1
SPEC: 3020.958 3022.501 3.902997E-14 5.102973E-16 1
SPEC: 3022.510 3024.054 3.851642E-14 5.042606E-16 1
SPEC: 3024.062 3025.606 3.887329E-14 5.073895E-16 1
SPEC: 3025.614 3027.158 3.840787E-14 5.060289E-16 1
SPEC: 3027.166 3028.710 3.934096E-14 5.216030E-16 1
SPEC: 3028.719 3030.262 3.940338E-14 5.137892E-16 1
SPEC: 3030.271 3031.814 3.897254E-14 5.224655E-16 1
SPEC: 3031.823 3033.367 3.883496E-14 5.163130E-16 1
SPEC: 3033.375 3034.919 3.970111E-14 5.276210E-16 1
SPEC: 3034.927 3036.471 3.815852E-14 5.216235E-16 1
SPEC: 3036.479 3038.023 3.837749E-14 5.223669E-16 1
SPEC: 3038.032 3039.575 3.883818E-14 5.289257E-16 1
SPEC: 3039.584 3041.128 3.926107E-14 5.314829E-16 1
SPEC: 3041.136 3042.680 3.932177E-14 5.337785E-16 1
SPEC: 3042.688 3044.232 3.983209E-14 5.400596E-16 1
SPEC: 3044.241 3045.784 3.990899E-14 5.454186E-16 1
SPEC: 3045.793 3047.337 3.865883E-14 5.336443E-16 1
SPEC: 3047.345 3048.889 3.892339E-14 5.453967E-16 1
SPEC: 3048.897 3050.441 4.074306E-14 5.487187E-16 1
SPEC: 3050.450 3051.993 4.034459E-14 5.559421E-16 1
SPEC: 3052.002 3053.546 3.988813E-14 5.540851E-16 1
SPEC: 3053.554 3055.098 4.167509E-14 5.639915E-16 1
SPEC: 3055.107 3056.650 4.141380E-14 5.772395E-16 1
SPEC: 3056.659 3058.203 4.194248E-14 5.731749E-16 1
SPEC: 3058.211 3059.755 4.176946E-14 5.709643E-16 1
SPEC: 3059.764 3061.307 4.190408E-14 5.833435E-16 1
SPEC: 3061.316 3062.860 4.214333E-14 5.752587E-16 1
SPEC: 3062.868 3064.412 4.308042E-14 5.982231E-16 1
SPEC: 3064.421 3065.964 4.295311E-14 5.877741E-16 1
SPEC: 3065.973 3067.517 4.503180E-14 6.043575E-16 1
SPEC: 3067.526 3069.069 4.651158E-14 6.493263E-16 1
SPEC: 3069.078 3070.622 4.644951E-14 6.287325E-16 1
SPEC: 3070.630 3072.174 4.441444E-14 6.137175E-16 1
SPEC: 3072.183 3073.726 4.586981E-14 6.333370E-16 1
SPEC: 3073.735 3075.279 4.698548E-14 6.442802E-16 1
SPEC: 3075.288 3076.831 4.654652E-14 6.388714E-16 1
SPEC: 3076.840 3078.384 4.729449E-14 6.418069E-16 1
SPEC: 3078.393 3079.936 4.889640E-14 6.553547E-16 1
SPEC: 3079.945 3081.489 4.715621E-14 6.559128E-16 1
SPEC: 3081.498 3083.041 4.911076E-14 6.862471E-16 1
SPEC: 3083.050 3084.594 4.884087E-14 6.721788E-16 1
SPEC: 3084.602 3086.146 5.217257E-14 6.979382E-16 1
SPEC: 3086.155 3087.699 5.254817E-14 7.062496E-16 1
SPEC: 3087.707 3089.251 5.126087E-14 6.938811E-16 1
SPEC: 3089.260 3090.804 5.227375E-14 7.103908E-16 1
SPEC: 3090.813 3092.356 5.274097E-14 7.141714E-16 1
SPEC: 3092.365 3093.909 5.613114E-14 7.444366E-16 1
SPEC: 3093.918 3095.461 5.410563E-14 7.265869E-16 1
SPEC: 3095.470 3097.014 5.309371E-14 7.270669E-16 1
SPEC: 3097.023 3098.566 5.625947E-14 7.629653E-16 1
SPEC: 3098.575 3100.119 5.555151E-14 7.529637E-16 1
SPEC: 3100.128 3101.672 5.873054E-14 7.723294E-16 1
SPEC: 3101.680 3103.224 5.884782E-14 7.791102E-16 1
SPEC: 3103.233 3104.777 6.016848E-14 7.905636E-16 1
SPEC: 3104.786 3106.329 6.023671E-14 7.914822E-16 1
SPEC: 3106.338 3107.882 6.177923E-14 8.158108E-16 1
SPEC: 3107.891 3109.435 6.145229E-14 8.003271E-16 1
SPEC: 3109.444 3110.987 6.298334E-14 8.331291E-16 1
SPEC: 3110.996 3112.540 6.274624E-14 8.293738E-16 1
SPEC: 3112.549 3114.093 6.332527E-14 8.304830E-16 1
SPEC: 3114.102 3115.645 6.577703E-14 8.698155E-16 1
SPEC: 3115.654 3117.198 6.743170E-14 8.660763E-16 1
SPEC: 3117.207 3118.751 6.639108E-14 8.618138E-16 1
SPEC: 3118.760 3120.303 6.723926E-14 8.830433E-16 1
SPEC: 3120.312 3121.856 6.835468E-14 8.882069E-16 1
SPEC: 3121.865 3123.409 6.912925E-14 9.090206E-16 1
SPEC: 3123.418 3124.961 6.785040E-14 8.902381E-16 1
SPEC: 3124.970 3126.514 7.085356E-14 9.225179E-16 1
SPEC: 3126.523 3128.067 7.079709E-14 9.273352E-16 1
SPEC: 3128.076 3129.620 6.931167E-14 9.200948E-16 1
SPEC: 3129.629 3131.172 6.947862E-14 9.226394E-16 1
SPEC: 3131.181 3132.725 7.079158E-14 9.398818E-16 1
SPEC: 3132.734 3134.278 7.338822E-14 9.723652E-16 1
SPEC: 3134.287 3135.831 7.267202E-14 9.555586E-16 1
SPEC: 3135.840 3137.384 7.299659E-14 9.755250E-16 1
SPEC: 3137.393 3138.936 7.242999E-14 9.579066E-16 1
SPEC: 3138.945 3140.489 7.212442E-14 9.637814E-16 1
SPEC: 3140.498 3142.042 7.004086E-14 9.580154E-16 1
SPEC: 3142.051 3143.595 7.370459E-14 9.918688E-16 1
SPEC: 3143.604 3145.148 7.212000E-14 9.871564E-16 1
SPEC: 3145.157 3146.700 7.231359E-14 9.998573E-16 1
SPEC: 3146.710 3148.253 7.208513E-14 1.008013E-15 1
SPEC: 3148.263 3149.806 7.222482E-14 9.955409E-16 1
SPEC: 3149.815 3151.359 7.034997E-14 9.900513E-16 1
SPEC: 3151.368 3152.912 7.090875E-14 1.006072E-15 1
SPEC: 3152.921 3154.465 6.957874E-14 1.001596E-15 1
SPEC: 3154.474 3156.018 5.423706E-14 8.033274E-16 1
SPEC: 3156.027 3157.571 4.977534E-14 8.441748E-16 1
SPEC: 3157.580 3159.124 8.131514E-14 1.084827E-15 1
SPEC: 3159.133 3160.677 1.377259E-13 1.420163E-15 1
SPEC: 3160.686 3162.229 1.118203E-15 1.286774E-16 1
SPECTRUM_END:
